arrival_time,market_id_in_subsession,e_best_bid,e_best_offer,e_signed_volume
1.228,1,0,1110000,0
1.851,1,1000000,1110000,0
2.056,1,1000000,1060000,0
2.298,1,1030000,1060000,0
2.7960000000000003,1,1030000,1050000,0
3.221,1,1030000,1050000,0
3.263,1,1030000,1050000,0
3.273,1,1050000,1050000,0
3.417,1,1050000,1050000,0
3.6039999999999996,1,1050000,1050000,0
3.685,1,1050000,1050000,0
3.8489999999999998,1,1050000,1050000,0
3.912,1,1050000,1050000,0
4.235,1,1050000,1050000,0
4.887,1,1050000,1050000,0
4.994,1,1050000,1050000,0
5.275,1,1050000,1060000,0
5.61,1,1030000,1060000,0
6.042000000000001,1,1050000,1060000,0
6.792999999999999,1,1030000,1060000,0
7.265,1,1030000,1060000,0
7.33,1,1020000,1050000,0
7.647,1,1040000,1050000,0
8.119,1,1040000,1050000,0
8.363999999999999,1,1040000,1050000,0
8.371,1,1040000,1050000,0
8.488999999999999,1,1040000,1050000,0
8.832,1,1040000,1050000,0
8.862,1,1040000,1050000,0
9.42,1,1040000,1050000,0
9.649,1,1040000,1050000,0
9.687999999999999,1,1040000,1050000,0
9.712,1,1040000,1040000,0
11.408,1,1040000,1040000,0
13.995,1,1030000,1040000,0
14.43,1,1040000,1040000,0
14.574000000000002,1,1040000,1070000,0
15.380999999999998,1,1040000,1040000,0
15.535,1,1040000,1040000,0
15.863,1,1040000,1040000,0
16.11,1,1030000,1040000,0
17.785,1,1030000,1120000,0
18.134,1,1030000,1070000,0
18.322,1,1050000,1070000,0
18.984,1,1050000,1050000,0
20.418,1,1050000,1060000,0
21.693,1,1060000,1060000,0
23.193,1,1060000,1170000,0
23.377,1,1070000,1170000,0
24.500999999999998,1,1070000,1170000,0
25.204,1,1100000,1170000,0
25.679000000000002,1,1100000,1150000,0
26.191,1,1130000,1150000,0
27.509,1,1150000,1150000,0
27.753,1,1150000,1150000,0
29.116999999999997,1,1150000,1150000,0
29.320999999999998,1,1150000,1150000,0
30.798000000000002,1,1150000,1180000,0
31.241999999999997,1,1150000,1190000,0
31.322,1,1090000,1190000,0
32.552,1,1090000,2147483647,0
34.086999999999996,1,1090000,1100000,0
34.691,1,1080000,1100000,0
35.524,1,1080000,1100000,0
35.698,1,1080000,1100000,0
36.174,1,1060000,1100000,0
36.241,1,1060000,1100000,0
36.275999999999996,1,1060000,1100000,0
36.479,1,1060000,1090000,0
37.695,1,1040000,1090000,0
39.781,1,1050000,1090000,0
40.393,1,1050000,1090000,0
42.388000000000005,1,1090000,1090000,0
43.026,1,1050000,1090000,0
43.641999999999996,1,1050000,1090000,0
43.781000000000006,1,1050000,1080000,0
45.28,1,1050000,1120000,0
45.956,1,1050000,1090000,0
46.003,1,1020000,1090000,0
46.369,1,1020000,1040000,0
46.693999999999996,1,1040000,1040000,0
46.706,1,1040000,1090000,0
47.381,1,1050000,1090000,0
47.672,1,1050000,1070000,0
49.788000000000004,1,1040000,1070000,0
50.748999999999995,1,1060000,1070000,0
51.535,1,1040000,1070000,0
51.669,1,1040000,1070000,0
52.157,1,0,1070000,0
52.26,1,0,1010000,0
52.93,1,0,940000,0
53.762,1,940000,940000,0
54.056000000000004,1,940000,940000,0
54.144,1,940000,1010000,0
54.188,1,940000,1010000,0
54.533,1,950000,1010000,0
54.70399999999999,1,970000,1010000,0
56.743,1,1000000,1010000,0
57.455,1,1000000,1020000,0
57.898999999999994,1,1000000,1030000,0
58.286,1,1000000,1030000,0
59.263000000000005,1,1000000,1030000,0
59.442,1,1020000,1030000,0
60.303999999999995,1,1020000,1030000,0
60.813,1,1020000,1030000,0
61.446999999999996,1,1020000,2147483647,0
61.998999999999995,1,1000000,2147483647,0
62.622,1,1010000,2147483647,0
62.635,1,1010000,1060000,0
62.821999999999996,1,1010000,1020000,0
63.238,1,1000000,1020000,0
