arrival_time,market_id_in_subsession,e_best_bid,e_best_offer,e_signed_volume
0.06499999999999995,1,940000,2147483647,0
0.8140000000000001,1,930000,2147483647,0
1.077,1,960000,2147483647,0
2.455,1,930000,2147483647,0
3.3360000000000003,1,1000000,2147483647,0
5.931,1,960000,2147483647,0
6.507,1,980000,2147483647,0
7.721,1,1010000,2147483647,0
10.693,1,980000,2147483647,0
13.402,1,940000,2147483647,0
14.048,1,880000,2147483647,0
16.185,1,0,2147483647,0
16.659,1,950000,2147483647,0
17.458,1,0,2147483647,0
17.924,1,0,850000,0
18.217,1,0,2147483647,0
18.663,1,0,860000,0
19.915,1,0,860000,0
20.395,1,0,860000,0
20.863,1,0,860000,0
21.679,1,0,850000,0
24.868,1,0,860000,0
24.991,1,0,860000,0
27.158,1,0,920000,0
27.201,1,880000,920000,0
27.386,1,0,920000,0
28.037,1,880000,920000,0
28.201,1,0,920000,0
30.397,1,920000,960000,0
31.46,1,0,960000,0
32.13,1,0,2147483647,0
34.365,1,970000,2147483647,0
37.461,1,910000,2147483647,0
38.114,1,860000,2147483647,0
38.29,1,880000,2147483647,0
39.192,1,920000,2147483647,0
39.714,1,880000,2147483647,0
39.825,1,860000,2147483647,0
40.708,1,0,850000,0
41.816,1,0,2147483647,0
43.348,1,880000,2147483647,0
43.538,1,0,2147483647,0
44.138,1,0,870000,0
45.096,1,0,870000,0
45.695,1,0,870000,0
46.403,1,0,870000,0
46.427,1,0,830000,0
49.246,1,0,850000,0
51.251,1,0,860000,0
51.616,1,0,890000,0
53.549,1,0,2147483647,0
54.319,1,0,870000,0
55.114,1,0,2147483647,0
55.117,1,0,870000,0
55.367,1,0,2147483647,0
55.371,1,0,820000,0
55.478,1,0,2147483647,0
57.471,1,980000,2147483647,0
57.828,1,0,2147483647,0
59.408,1,950000,2147483647,0
59.506,1,1010000,2147483647,0
61.923,1,950000,2147483647,0
63.858999999999995,1,950000,2147483647,0
65.054,1,910000,2147483647,0
66.88,1,1000000,2147483647,0
67.243,1,910000,2147483647,0
67.329,1,0,2147483647,0
68.388,1,930000,2147483647,0
68.751,1,0,2147483647,0
69.07,1,0,850000,0
71.062,1,0,910000,0
71.59,1,0,2147483647,0
73.521,1,0,870000,0
74.89,1,0,2147483647,0
75.707,1,0,820000,0
76.82,1,0,2147483647,0
78.135,1,0,830000,0
78.853,1,0,2147483647,0
79.595,1,970000,2147483647,0
80.649,1,0,2147483647,0
81.642,1,920000,2147483647,0
82.973,1,0,2147483647,0
83.363,1,890000,2147483647,0
84.84,1,790000,2147483647,0
85.776,1,790000,820000,0
87.332,1,790000,810000,0
87.41,1,0,810000,0
87.967,1,0,820000,0
88.145,1,0,2147483647,0
89.753,1,880000,2147483647,0
90.171,1,0,2147483647,0
90.506,1,0,770000,0
90.702,1,0,2147483647,0
91.152,1,860000,2147483647,0
92.09,1,0,2147483647,0
92.401,1,0,880000,0
92.563,1,0,2147483647,0
93.748,1,0,810000,0
94.29,1,0,870000,0
94.323,1,0,830000,0
94.937,1,0,840000,0
95.184,1,830000,840000,0
96.552,1,0,840000,0
98.096,1,830000,840000,0
98.728,1,0,840000,0
99.496,1,0,2147483647,0
100.422,1,890000,2147483647,0
100.916,1,0,2147483647,0
101.402,1,930000,2147483647,0
102.541,1,920000,2147483647,0
102.841,1,870000,2147483647,0
102.889,1,920000,2147483647,0
104.242,1,890000,2147483647,0
106.031,1,900000,2147483647,0
106.425,1,890000,2147483647,0
108.558,1,870000,2147483647,0
108.656,1,0,2147483647,0
108.801,1,0,840000,0
108.896,1,0,2147483647,0
112.221,1,820000,2147483647,0
112.512,1,0,2147483647,0
113.224,1,0,730000,0
113.302,1,0,2147483647,0
113.45,1,860000,2147483647,0
116.93,1,0,2147483647,0
117.028,1,0,760000,0
121.645,1,0,2147483647,0
122.05,1,860000,2147483647,0
122.773,1,0,2147483647,0
123.387,1,800000,2147483647,0
123.519,1,0,2147483647,0
123.878,1,0,770000,0
124.147,1,0,2147483647,0
124.894,1,0,750000,0
126.693,1,0,730000,0
128.345,1,0,750000,0
128.407,1,0,840000,0
128.833,1,0,2147483647,0
129.363,1,0,790000,0
129.971,1,0,2147483647,0
130.344,1,0,860000,0
134.241,1,0,2147483647,0
134.732,1,0,880000,0
135.094,1,0,2147483647,0
135.656,1,930000,2147483647,0
138.461,1,0,2147483647,0
140.581,1,0,890000,0
141.189,1,0,2147483647,0
141.762,1,940000,2147483647,0
142.488,1,0,2147483647,0
142.987,1,930000,2147483647,0
143.303,1,960000,2147483647,0
143.396,1,930000,2147483647,0
144.79,1,0,2147483647,0
145.594,1,0,600000,0
146.307,1,0,720000,0
147.063,1,0,2147483647,0
148.308,1,820000,2147483647,0
149.293,1,0,2147483647,0
151.866,1,0,720000,0
152.359,1,0,2147483647,0
152.445,1,790000,2147483647,0
154.526,1,0,2147483647,0
154.754,1,0,720000,0
154.812,1,0,2147483647,0
155.321,1,820000,2147483647,0
155.503,1,0,2147483647,0
157.279,1,0,740000,0
158.002,1,0,2147483647,0
158.545,1,860000,2147483647,0
159.168,1,0,2147483647,0
159.906,1,860000,2147483647,0
160.379,1,0,2147483647,0
