arrival_time,market_id_in_subsession,e_best_bid,e_best_offer,e_signed_volume
0.08000000000000007,1,1220000,2147483647,0
0.15799999999999992,1,0,2147483647,0
1.146,1,1220000,2147483647,0
1.5950000000000002,1,1240000,2147483647,0
1.596,1,1220000,2147483647,0
2.439,1,0,2147483647,0
4.147,1,1240000,2147483647,0
4.456,1,0,2147483647,0
5.62,1,0,1080000,0
6.498,1,0,1150000,0
7.558,1,0,1160000,0
7.590999999999999,1,0,2147483647,0
7.791,1,1200000,2147483647,0
8.709,1,1220000,2147483647,0
9.026,1,1290000,2147483647,0
14.603,1,1280000,2147483647,0
17.033,1,1300000,2147483647,0
18.615,1,1280000,2147483647,0
19.152,1,1270000,2147483647,0
19.778,1,1230000,2147483647,0
21.267,1,0,2147483647,0
21.402,1,0,1130000,0
21.584,1,0,2147483647,0
22.098,1,1180000,2147483647,0
22.509,1,0,2147483647,0
23.309,1,1160000,2147483647,0
23.548,1,0,2147483647,0
24.324,1,1250000,2147483647,0
25.43,1,1280000,2147483647,0
26.243,1,1250000,2147483647,0
27.381,1,1230000,2147483647,0
28.595,1,1500000,2147483647,0
29.44,1,1230000,2147483647,0
30.382,1,1230000,1380000,0
30.389,1,1230000,2147483647,0
30.408,1,1230000,1430000,0
31.003999999999998,1,1230000,2147483647,0
32.88,1,0,1380000,0
33.15,1,0,1380000,0
34.354,1,0,1380000,0
34.889,1,0,1400000,0
35.325,1,0,2147483647,0
36.304,1,1460000,2147483647,0
36.397,1,0,2147483647,0
36.582,1,0,1320000,0
36.795,1,0,2147483647,0
38.192,1,1390000,2147483647,0
38.273,1,1460000,2147483647,0
40.624,1,1420000,2147483647,0
43.97,1,1210000,2147483647,0
44.631,1,1200000,2147483647,0
48.416,1,1130000,2147483647,0
50.158,1,1070000,2147483647,0
50.661,1,990000,2147483647,0
54.109,1,740000,2147483647,0
54.422,1,0,2147483647,0
54.747,1,750000,2147483647,0
54.885,1,0,2147483647,0
54.94,1,0,610000,0
55.787,1,0,650000,0
56.612,1,0,690000,0
56.866,1,0,610000,0
57.239,1,0,690000,0
57.811,1,0,2147483647,0
58.65,1,730000,2147483647,0
60.795,1,760000,2147483647,0
61.999,1,730000,2147483647,0
62.262,1,670000,2147483647,0
62.455,1,720000,2147483647,0
62.825,1,810000,2147483647,0
63.072,1,720000,2147483647,0
64.096,1,670000,2147483647,0
65.987,1,800000,2147483647,0
66.853,1,720000,2147483647,0
68.835,1,700000,2147483647,0
69.119,1,670000,2147483647,0
70.699,1,730000,2147483647,0
70.882,1,670000,2147483647,0
71.057,1,0,2147483647,0
71.082,1,0,650000,0
71.09,1,0,2147483647,0
71.211,1,0,590000,0
71.82,1,0,2147483647,0
72.845,1,730000,2147483647,0
74.622,1,730000,2147483647,0
74.637,1,770000,2147483647,0
75.145,1,730000,2147483647,0
75.325,1,710000,2147483647,0
76.82,1,0,2147483647,0
78.403,1,0,650000,0
79.108,1,0,610000,0
79.174,1,0,650000,0
80.039,1,0,680000,0
81.158,1,0,2147483647,0
81.363,1,690000,2147483647,0
81.847,1,710000,2147483647,0
84.12,1,690000,2147483647,0
84.945,1,660000,2147483647,0
85.955,1,710000,2147483647,0
86.398,1,740000,2147483647,0
86.803,1,710000,2147483647,0
86.821,1,800000,2147483647,0
89.072,1,710000,2147483647,0
89.776,1,0,2147483647,0
89.8,1,0,670000,0
90.296,1,0,630000,0
91.751,1,0,670000,0
92.411,1,0,2147483647,0
92.68,1,0,650000,0
93.339,1,0,750000,0
93.714,1,690000,750000,0
94.21,1,0,750000,0
95.151,1,0,630000,0
95.271,1,0,750000,0
95.334,1,0,2147483647,0
96.15,1,770000,2147483647,0
100.756,1,710000,2147483647,0
103.153,1,700000,2147483647,0
103.314,1,620000,2147483647,0
103.824,1,580000,2147483647,0
104.763,1,570000,2147483647,0
105.199,1,550000,2147483647,0
105.515,1,530000,2147483647,0
105.928,1,0,2147483647,0
106.006,1,540000,2147483647,0
106.466,1,660000,2147483647,0
106.513,1,540000,2147483647,0
106.538,1,0,2147483647,0
107.158,1,550000,2147483647,0
107.5,1,570000,2147483647,0
107.605,1,550000,2147483647,0
107.67,1,0,2147483647,0
107.812,1,510000,2147483647,0
107.906,1,540000,2147483647,0
110.332,1,560000,2147483647,0
112.001,1,540000,2147483647,0
113.346,1,0,2147483647,0
113.673,1,560000,2147483647,0
114.045,1,0,2147483647,0
114.778,1,510000,2147483647,0
114.924,1,0,2147483647,0
115.414,1,0,440000,0
116.164,1,0,450000,0
116.369,1,0,2147483647,0
116.504,1,0,490000,0
120.339,1,0,400000,0
120.353,1,0,490000,0
121.266,1,0,500000,0
121.468,1,0,2147483647,0
121.695,1,0,470000,0
122.049,1,0,460000,0
123.015,1,0,470000,0
123.394,1,0,2147483647,0
124.694,1,0,410000,0
124.727,1,0,2147483647,0
126.226,1,510000,2147483647,0
127.08699999999999,1,0,2147483647,0
127.542,1,580000,2147483647,0
128.599,1,530000,2147483647,0
130.168,1,510000,2147483647,0
131.359,1,0,2147483647,0
132.349,1,520000,2147483647,0
132.726,1,570000,2147483647,0
133.904,1,600000,2147483647,0
135.314,1,570000,2147483647,0
142.136,1,480000,2147483647,0
142.347,1,0,2147483647,0
142.792,1,0,450000,0
143.187,1,0,2147483647,0
143.327,1,0,480000,0
143.735,1,0,450000,0
144.961,1,0,480000,0
145.36,1,0,450000,0
146.516,1,0,480000,0
147.897,1,0,540000,0
147.941,1,0,2147483647,0
149.571,1,530000,2147483647,0
150.024,1,590000,2147483647,0
150.717,1,530000,2147483647,0
151.468,1,520000,2147483647,0
151.568,1,0,2147483647,0
152.465,1,530000,2147483647,0
153.839,1,580000,2147483647,0
154.479,1,530000,2147483647,0
154.73,1,0,2147483647,0
155.508,1,510000,2147483647,0
156.103,1,530000,2147483647,0
156.889,1,510000,2147483647,0
157.231,1,420000,2147483647,0
158.785,1,0,2147483647,0
159.126,1,510000,2147483647,0
159.423,1,0,2147483647,0
160.687,1,520000,2147483647,0
161.719,1,520000,2147483647,0
161.74,1,530000,2147483647,0
162.25,1,520000,2147483647,0
162.525,1,0,2147483647,0
163.003,1,550000,2147483647,0
163.275,1,0,2147483647,0
164.704,1,600000,2147483647,0
165.825,1,490000,2147483647,0
168.623,1,490000,570000,0
169.261,1,490000,2147483647,0
169.881,1,0,590000,0
170.011,1,0,2147483647,0
170.308,1,0,590000,0
171.376,1,0,520000,0
172.426,1,0,590000,0
173.479,1,0,2147483647,0
173.927,1,0,570000,0
174.44,1,0,2147483647,0
175.9,1,620000,2147483647,0
175.904,1,0,2147483647,0
176.965,1,0,520000,0
178.11,1,0,2147483647,0
178.55,1,0,560000,0
